,raw_idx,tweet_id,tweet_text,verifiable,verifiable_numeric,false_info,false_info_numeric,interest_to_public,interest_to_public_numeric,general_harm,general_harm_numeric,attention_to_fact_check,attention_to_fact_check_numeric,weighted_score
273,365,1368940255110369280,"Students, faculty and staff, help us get the majority of campus operations back to normal in the fall by pre-registering for the COVID-19 vaccine now: https://t.co/Tza64DCQTV More info: https://t.co/R4QqnnDRYh https://t.co/trj6X0CSg0",1,0.5469071650380931,1,0.013273046584607151,1,0.8432502644893217,1,0.006938305891383001,1,0.986601943728434,2.396970725731839
481,194,1368092224462987264,This is what leadership and preparedness looks like 👇🏿 Ghana becomes first country to deliver coronavirus vaccines via drone https://t.co/f0q1DOr9ZD via @BusinessInsider,1,0.47570546431526384,1,0.3463675071157305,1,0.5456995849178153,1,0.2922586570468546,1,0.7367291318124217,2.396760345208086
340,311,1371090721122435072,We administer COVID-19 vaccines under the expert direction of the MHRA. The MHRA issued the statement below on Thursday. Similar advice was issued by the WHO and the European Medicines Agency. https://t.co/OYoL1VPde1 @MHRAgovuk,1,0.51764572510053,1,0.09654444284137076,1,0.8435015352113155,1,0.29866872762726926,1,0.6401020694005414,2.396462500181027
345,125,1368282776093483008,"We know people want details on COVID-19 vaccines. Currently, vaccines are being given to priority groups and more people will be added as we receive more vaccine. Details on how and where to be vaccinated will be provided very soon. For the latest, visit: https://t.co/Ootqatrcd9 https://t.co/804dtReA5G",1,0.3757826636846183,1,0.06756625042097664,1,0.943661011185052,1,0.018431849075544404,1,0.9875199563795928,2.392961730745784
388,217,1369664590720688128,Thank you #TorontoShelterNetwork for your #VaccineMythbusters Read through this to learn about facts of the vaccines and how mRNA COVID-19 vaccines work. #NCFST #IndigenousCommunity #COVID19Pandemic https://t.co/dVJLhagh46,1,0.22525991987484795,1,0.18981853820812544,1,0.8567297569334453,1,0.1943907513066938,1,0.924121736678067,2.3903207030011795
421,446,1369125211103239936,"1. The flu vaccine is only semi-effective. It helps reduce, but does not eliminate the flu. COVID vaccines are more effective. 2. If everyone took it, it would reduce cases significantly. 3. COVID is much more contagious, and 15-25x as deadly as the flu. https://t.co/ehLpEHX4cc",1,0.9642569258754164,1,0.208139270591702,1,0.7342027389780161,1,0.08568618897585278,1,0.3976399360241125,2.3899250604451003
462,326,1368607379630219264,"🎧 Most of the world doesn't yet have access to COVID-19 vaccines. On Why It Matters podcast, Dr. Anthony Fauci explains how new variants could tighten the pandemic’s grip on rich and poor countries alike. ⬇️",1,0.44587925168182085,1,0.2389910523046117,1,0.9194960466760116,1,0.20024074130586422,1,0.5839676133451209,2.388574705313429
444,414,1370484610254077952,"Promising news about the covid-19 vaccine left some Americans hopeful and relieved, but most of all a little confused. So, we had some of our reporters answer common questions about the #covidvaccine. https://t.co/bEInKPxMxv",1,0.42980128934106065,1,0.15900400258818082,1,0.7119017654447418,1,0.1964589519324912,1,0.8891294661309123,2.386295475437387
373,210,1364963079772061696,"A partnership between #InfectiousDisease research powerhouses @MacGlobalNexus and @vidointervac at @USask will lead Canada’s response to — and preparedness for — pandemics. Together, we’ll develop and test vaccines, drugs and diagnostic tools. https://t.co/bx3OnlnWbz",1,0.35524086736952265,1,0.11642302653649172,1,0.9271164386453592,1,0.07355034102348201,1,0.912521052419701,2.3848517259945563
452,439,1368592952625422336,"Just as how the world walked on thin ice prior to the discovery of the COVID-19 vaccines, its presence now is causing another global challenge, which took the phrase “walking on thin ice” quite literally. https://t.co/KPnL694v5J",1,0.4958013026660292,1,0.25982921462798214,1,0.7335894174000337,1,0.06268019823462245,1,0.8304098580909522,2.3823099910196195
471,298,1274278583062728704,The United Kingdom will have its pint-ordering app ready before its contact tracing app https://t.co/wBUruFPUBK,1,0.7795341387194787,1,0.19597173106451105,1,0.45707973896839893,1,0.29476785094730396,1,0.6533668212860169,2.3807202809857095
438,223,1368709062511108096,This was a great set of questions and answers about the #COVID-19 Vaccines. https://t.co/dCEgJprj2U,1,0.20815481986162931,1,0.20022947918990108,1,0.7551931611651568,1,0.35298303642185525,1,0.8607889512391886,2.377349447877731
442,377,1367639248480870400,"Steroid Injection Therapy and COVID19 Vaccine Administration | JPR An honor to write this with amazing colleagues at ⁦@ASPN_PainNeuro⁩ ! The first peer reviewed, published guidelines on what to do about epidural steroid injections &amp; COVID vaccines. https://t.co/T0UCzqejBU",1,0.4745167766219488,1,0.166484255736014,1,0.883839374408425,1,0.12227282728144462,1,0.7259972713867064,2.373110505434539
411,116,1357083474625257472,"What we are asking for is simple. It's ethical. It's good public health. Distribute COVID vaccines equitably so that the highest risk people everywhere - health professionals and vulnerable people - are vaccinated immediately, to stop a catastrophic global wave of COVID-19. https://t.co/EQwewyoiJk",1,0.07175594542207275,1,0.23286409940318264,1,0.8167682295806151,1,0.33088020246556593,1,0.916834569179554,2.3691030460509905
292,408,1369591376187449088,"‘The vaccine is permissible. The vaccine does not lead to change in the DNA or future genetic changes.’ Muhammad Ali Tanveer, Imam at Southampton Medina Mosque, received the #COVIDVaccine and reassures his community that it is safe. https://t.co/1e3nCAUFcB https://t.co/Hthh6Db6tT",1,0.7049728899196537,1,0.0412381361192492,1,0.7359586554473256,1,0.014412483859098768,1,0.8685186817539241,2.365100847099251
375,154,1370842359236288512,"The @UNCG community — including alumni, students, and staff — is coming together once again to help deliver the COVID-19 vaccine to our campus and other local higher education institutions. #SpartansTogether #UNCGAlumni @UNCGNursing https://t.co/1GyUFuE5YC",1,0.40394025581967363,1,0.08757478990126555,1,0.8925068042431056,1,0.033948081752095405,1,0.943527321553936,2.361497253270076
369,212,1369534860755369984,"The Catholic Church notes that it is licit and ethically acceptable to receive all COVID-19 vaccines that the Ministry of Health recognizes as clinically genuine, safe and effective. #KickCOVIDoutOfKenya https://t.co/XyYWCwIfvv",1,0.3654617732978831,1,0.0922337330295242,1,0.9170579610946216,1,0.04735493425303117,1,0.9341592689974824,2.3562676706725423
477,376,1359655390192009216,The COVID-19 mRNA vaccines are one success in nanomedicine. Our Dr. Betty Kim shares how nanomedicine is being explored to treat cancer: https://t.co/zPLF8ld7p7 @BettyKimLab #COVIDVaccine #EndCancer,1,0.40212747855421616,1,0.38221331771648326,1,0.6395023438265746,1,0.19331372141113978,1,0.7387822273265511,2.355939088834965
315,44,1370461961624899584,"#COVID-19 vaccines were not developed using fetal tissue and they do not contain any material such as implants, microchips or tracking devices. Get your questions answered in our @RyersonNIA COVID-19 Vaccine Q&amp;A Pamphlet for Older #Canadians https://t.co/TmANL5Vv3K https://t.co/GyJNzrRiqn",1,0.5141703371480587,1,0.14209203044587804,1,0.7694617066665826,1,0.02968996918313438,1,0.899726785103879,2.355140828547533
425,322,1370525521176637440,"“What to Expect before and after Getting a COVID-19 Vaccine, an Illustrated Guide” - via @USATODAY - https://t.co/jWQ7UTDHTk -- #COVID19 #covidvaccine #vaxnews #vaccines #vaccineswork #covid19vaccines #COVID19vaccine #vaccination",1,0.3362746136650695,1,0.24263816475170563,1,0.7974293535373428,1,0.09837969548584058,1,0.8767549941530617,2.35147682159302
496,294,1236835458979483648,I call it the Wuhan Virus. I'm Chinese. I must be suffering from a serious case of internalized racism. https://t.co/Ml7UDKdbNR,1,0.4956572211779746,1,0.45332163826640937,1,0.4375547874072263,1,0.5767694934295373,1,0.38692586053779754,2.350229000818945
402,224,1242212614610051072,"BREAKING: @MBuhari’s Chief Of Staff, Abba Kyari, Reportedly Sick, Suspected Of Contracting #Coronavirus | Sahara Reporters A top government source told SR on Monday that Kyari has been seriously “down” since returning from a trip abroad. READ MORE: https://t.co/Acy5NcbMzQ https://t.co/kStp4cmFlr",1,0.9803097548310028,1,0.07644370794607636,1,0.3930855286625299,1,0.11886908658952666,1,0.7751010819794698,2.3438091600086053
490,272,1370368951272800256,"RFK Jr.'s anti-vaccination film doesn’t offer any evidence that COVID-19 vaccines are harmful. Instead, it misrepresents various scientific studies and suggests that the medical establishment can’t be trusted. #scicheck https://t.co/uGRDJGuH3O",1,0.4281609886954276,1,0.39429834583018586,1,0.7970687714982554,1,0.31057065141582507,1,0.40956767093765256,2.3396664283773463
324,440,1370019198764609536,"We've published the latest statistics regarding the number of COVID-19 vaccines delivered as at Sunday, 7 Mar 2021.  The vaccination numbers are published on a weekly basis and reflect data up until the previous Sunday. This is advised by the Independent Statistics Users Group. https://t.co/mjRCptKOJl",1,0.7151477670869771,1,0.13608601787192276,1,0.7007966078411428,1,0.049615553141274193,1,0.732886815609186,2.334532761550503
351,498,1369323779759898624,"Update 📢 Cal Poly employee access to COVID-19 vaccines. With input from different stakeholders, and endorsed by @SLOPublicHealth, we have established the priority groups in order of access. See the groups, stay informed to take action when it’s your turn: https://t.co/lUt4WTna5M https://t.co/UwduVKwVeA",1,0.34626930892065344,1,0.021109003565380813,1,0.9323760614960984,1,0.04173513349417479,1,0.982977271574228,2.3244667790505353
479,345,1369312379914260480,"While we are very confident that vaccine is very effective, and prevents particularly severe illness and death, it doesn't necessarily mean that all transmission will be stopped. https://t.co/VfAlheQQ3l",1,0.4419150687598179,1,0.3116780319718043,1,0.6204581134044366,1,0.2106298480765595,1,0.7387320537249714,2.3234131159375897
440,157,1369725507307253504,"“The aim of protecting public health and promoting medicine for all must be realized” in our approach to trade-related intellectual property on Covid-19 vaccines, @netty_heryawan tells the #PeoplesVaccine rally https://t.co/3UX5l4v9aB",1,0.45817403687408653,1,0.14246989335018112,1,0.8980535079056755,1,0.1021119419227674,1,0.7146163960748145,2.315425776127525
357,0,1235347146850914304,"if i got corona i wouldn’t be that mad tbh. quarantine would give me a lot of time to catch up on shows and stuff, read, write a bunch and if i’m lucky, die",1,0.07585808285190221,1,0.5748093955502992,1,0.7270206666912157,1,0.5936756619219362,1,0.33505639648422236,2.3064202034995755
358,218,1368234967742955520,"Watch the video and let’s help spread the facts about Covid-19 vaccines and vaccination now that the Vaccine is here To register for #COVID19 Vaccination, visit @NphcdaNG website https://t.co/9lu8KypWEV #YesToCovid19Vaccine https://t.co/d8WEmqGMy0",1,0.36465436611914126,1,0.03000074750292603,1,0.9440515381713922,1,0.018409238282657614,1,0.94847300305894,2.305588893135057
387,42,1369732639947710464,"“The only thing [vaccine providers] need to do is... to indicate how many doses they have and when they expire,” Dr. B Founder @CyrusMassoumi says on matching people with leftover COVID-19 vaccines. “We go through and message... patients until every single dose is spoken for.” https://t.co/XZcrATm3Hh",1,0.18152378688462345,1,0.12112109749667688,1,0.960181229148917,1,0.22081265659991622,1,0.8207370094943124,2.3043757796244457
467,332,1370189367289995264,"The first covid vaccine shot was given on Dec. 14, 2020. It will be an Incredible feat of manufacturing, distribution and administration if we can get it to *all* Americans less than six months later. https://t.co/gjKJ9VeH6D",1,0.9416961586154876,1,0.26433077424001683,1,0.5291301615386664,1,0.0839253131998452,1,0.4848068470590392,2.303889254653055
391,420,1369418117370232832,Faith leaders and firefighters team up to get Covid-19 vaccines to vulnerable people https://t.co/3qpLnnoF4d,1,0.14022660345127258,1,0.2549842086102635,1,0.8553803944888194,1,0.12852701993249915,1,0.9233816562910324,2.302499882773887
330,313,1371084197637545984,"Andrew Chapados is joined by Chris Sky to discuss all things COVID-19: lockdowns, quarantines, protests, fines, masks, vaccines, his viral anti-lockdown clip seen around the world and just about everything else in between. FULL REPORT: https://t.co/hEjLTssRBu https://t.co/YEaeD8Gm8q",1,0.567356284252743,1,0.11768490948233434,1,0.7157894900505327,1,0.0865790012483888,1,0.809816023594032,2.297225708628031
311,226,1369788011882323968,"As COVID-19 vaccines rollout, travel-deprived Americans are mapping out their post-jab “vaxications.” Travel agents have seen bookings surge as travel optimism collides with pent-up demand and a surplus of spending money. Read more at https://t.co/NggDnFQsBd. #Vaxications https://t.co/QT0HBcHy4O",1,0.5193691171413896,1,0.06738279057931518,1,0.6972880189970707,1,0.029805861636733377,1,0.9742162243273854,2.2880620126818942
439,151,1367837786754146304,"“Not everyone is comfortable with the path to safety that we’re on.” Thanks, @laurajoycedavis for unpacking COVID vaccines and the clinical trials process. Joined by @garnethenderson, @Pfizer vaccine trial participant. #shelterinplacepodcast https://t.co/Br1XyTihNX",1,0.7662637872401955,1,0.13933951479576068,1,0.8495407469289468,1,0.11352301324070069,1,0.4161979360536555,2.284864998259259
460,76,1371003084105715712,"All of #mapoli getting the vapors over @MassGovernor do the math, check out the take @massteacher endorsed re: who shouldn't be given COVID-19 vaccines -- the elderly, who r best equipped to isolate, - @aagabor. And @massteacher RTs this. What say you Dr the @MassPolProfMo? https://t.co/hBykH6B2Up",1,0.2763374442463692,1,0.3288919890798023,1,0.8540505719865935,1,0.15904055637612236,1,0.6570415952877504,2.275362156976638
408,351,1369734450414817280,"As we continue to distribute vaccines and fight COVID-19, the measures in this legislation will create a real impact for families that have come into tough times. Read my full statement here: https://t.co/CWOjbq3Kp1",1,0.29029663293652863,1,0.17606805652789626,1,0.8299498322354699,1,0.060430423243928,1,0.9184962400603062,2.2752411850041288
415,100,1367544768637497088,"Very good and important new data on the UK variant and vaccine response ""B.1.1.7 is not a neutralization escape variant of concern for COVID-19 vaccines"" ""B.1.1.7 is unlikely to increase the risk of SARS-CoV-2 re-infection"" https://t.co/DWzwBUDwY3 @cellhostmicrobe https://t.co/iQv7mL9MHq",1,0.8271935078609792,1,0.034043730793895444,1,0.890305156262834,1,0.050258667971805226,1,0.4574066478826704,2.259207710772184
384,168,1370088886815223808,"With each passing day, more COVID-19 vaccines become available in Minnesota. Who's eligible now, how to find appointments, how much it costs, and more answers to your questions. https://t.co/Eaz7Yvml6g https://t.co/sBuOytCWyL",1,0.38135406512140657,1,0.06702558707170858,1,0.8527393142664723,1,0.01621685779764359,1,0.9376075606750932,2.254943384932324
360,199,1369706624496135936,"In this episode of The Francis Effect, hosts @DanHoranOFM, @DaultRadio and @HeidiSchlumpf look at the strange path to COVID-19 relief, the conflicting messages of the bishops regarding vaccines and the recent papal visit to Iraq. https://t.co/CGCokrLggg",1,0.08141019127063565,1,0.14958659247587425,1,0.954711828670856,1,0.13841317374393036,1,0.9284484469110754,2.2525702330723716
417,264,1369577517435269120,You may experience side effects after your #COVID19 vaccine. This is because vaccines work by triggering a response in a person's immune system. Most side effects are mild and only last a short time. More on the vaccine: ▶️ https://t.co/6ePOXYDfmG https://t.co/xb666J4Gcn,1,0.984416746743572,1,0.10698841630412614,1,0.7282364590420649,1,0.03033341016817359,1,0.39265470704686245,2.242629739304799
350,183,1369352761549193216,"We are excited to announce that we will soon provide critically needed COVID-19 education, testing, contact tracing and vaccine support to underserved groups in Central NJ, including Latino and Black communities and documented and undocumented immigrants. https://t.co/1G7MFnpjuW",1,0.17547099661732823,1,0.07675487080486598,1,0.960233641129235,1,0.07105317568022085,1,0.95638656917084,2.2398992534024904
341,225,1370033216107679488,"We're pleased to join this effort with the @AdCouncil and @TheCOVIDCollab to encourage Americans to get the facts, learn more about COVID-19 vaccines, and to get a vaccination when it's available. https://t.co/rVxmXBA00s https://t.co/68kRuq6kVR",1,0.2396326609966094,1,0.02769393486860805,1,0.98124610708213,1,0.010375630218246834,1,0.9756352986596524,2.234583631825247
433,416,1369282389596372992,"In this @RyanW_Miller piece I’m quoted about the value of #COVID19 vaccine finder websites and apps. We do this for concert tickets and restaurant reservations, it should be ubiquitous for vaccines too https://t.co/HpWFbLnCaY",1,0.03773618677125501,1,0.14354745044690276,1,0.8752837660206387,1,0.41525941182097315,1,0.7627145328948146,2.2345413479545844
381,419,1368910324527726336,"#NewOnKHN: During a news conference on the covid-19 pandemic, President Biden claimed that the Trump administration did not ensure there would be enough vaccines for the American public. We rate this claim Mostly False. KHN/@PolitiFact 📝: @victoriaregisk https://t.co/siSTXsVTzT",1,0.046993217184949976,1,0.6619005278178854,1,0.5966901483905311,1,0.38521916088439845,1,0.5431573519345687,2.2339604062123337
398,301,1369394671571656704,"We've produced #COVID19 vaccines at an unprecedented rate🔬 A two-day meeting with @IFPMA, DCVMN, @IAmBiotech and @ChathamHouse discussed the need to address bottlenecks and expand capacity in a way that promotes equitable access🌍 https://t.co/ix8uzEg3WN",1,0.2690509093116099,1,0.15377311256166837,1,0.8518733079535354,1,0.04567556978117837,1,0.9131108041983051,2.2334837038062973
368,9,1370143721904345088,"Burnet CISD would like to thank the City of Burnet, the Burnet Fire Department, Burnet County and Ascension Seton Highland Lakes for providing COVID-19 vaccines to all District employees. https://t.co/MmoJ1kMDgY",1,0.07094464340945417,1,0.24685408944571519,1,0.8897446544979173,1,0.06394966864043905,1,0.9615834190854312,2.233076475078957
420,276,1369705422605651968,"This piece by @MatinaStevis is telling. The UK and the US are doing vaccine nationalism, but if it were for my TL over the past months, it would seem that the EU is the bad guy. E.U. Exports Millions of Covid Vaccine Doses Despite Supply Crunch at Home https://t.co/di3rfDFspe",1,0.9795086546246108,1,0.09387079659350062,1,0.7201145687514433,1,0.0573754687445196,1,0.3800212375301326,2.230890726244207
484,115,1237108672549052416,I am now convinced that us natives need to calm down ð #CoronavirusOutbreak https://t.co/Ek0dEMolUY,1,0.27914115248367244,1,0.35073501766089277,1,0.5564001704104536,1,0.3949555834569205,1,0.6492285419997651,2.2304604660117042
457,338,1369645517827960832,Paris rejects Covid-19 vaccine passport proposed by Netanyahu that would allow obstacle-free travel between #France and #Israel. #VaccinePassports #vaccines #Covid19 @RT_com https://t.co/ArML50kwq5,1,0.3629919300393025,1,0.20612602341588837,1,0.714679863701587,1,0.11586903072120014,1,0.8265769822760678,2.2262438301540457
446,4,1369920155053154304,#Becareful and watch your back. COVID-19 vaccines arrive Enugu as state govt assures effective administration https://t.co/uarVhufy13,1,0.31152403407810003,1,0.23183949977415075,1,0.6955315541906857,1,0.09601983548339943,1,0.8907846735605308,2.2256995970868667
372,254,1369281818441224192,Rapid development of the Covid-19 vaccines is the result of the deliberate elimination of historical limitations to the speed of making jabs and rolling them out. It is not lack of comprehensive evaluation of vaccine efficacy and safety (via Thumbi Mwangi) https://t.co/JH2nqEZ7ft,1,0.05850737455593358,1,0.0753559480285052,1,0.9629343060579164,1,0.24888122805063395,1,0.8777308533868533,2.2234097100798422
361,302,1362532857017757696,Covid-19 variants from US and UK have merged to form a new super-mutant strain that could be more infectious and more likely to dodge vaccines. #COVID19 https://t.co/SPgfwcuZFH https://t.co/mv8GFszqPS,1,0.9423216945454792,1,0.11246712362512157,1,0.9334228733531696,1,0.12443393978851458,1,0.10949278873046331,2.2221384200427483
400,250,1367128869023731712,"Kindly find the updated link to Kenya’s ‘National COVID-19 Vaccines Deployment and Vaccination Plan, 2021’ #VaccineRolloutKE https://t.co/ALho5vygUJ https://t.co/47dpQGM0dz https://t.co/fCtP9MchvI",1,0.40117769914374457,1,0.02771052867427004,1,0.7836025394525501,1,0.0330342261146932,1,0.9751094359135066,2.2206344292987645
313,145,1370421150627594240,"🔥 New @bmj_latest (see co-authors tagged below) On the ""short-sightedness and moral consequences of not distributing the first vaccines equitably around the world"" Read 👉 https://t.co/nDohEHspWH Sign the WHO petition 👉 https://t.co/7Cr5qHmW7A #VaccinEquity https://t.co/bzvtNFbDqH",1,0.6659568430638776,1,0.021181070866250984,1,0.5562879774096166,1,0.008498342416134785,1,0.962787399326,2.2147116330818797
413,47,1370704274464837632,Vaccine is here - however Corona is here to stay and we need to work together to work safely towards a better life. India has done remarkably well with great leadership #AatmanirbharBharat #CoronaVaccine #BeSafe #VaccineMaitri #Covid_19 https://t.co/gEE5IgHugp,1,0.1498580751938754,1,0.21689075476112585,1,0.8089158581220035,1,0.12258744072520844,1,0.91464371796392,2.2128958467661333
383,17,1286604745818349568,Morning - I drink gaumutra Lunch- I have Patanjali’s Coronil Evening- I chant 100 times ‘Go corona go’ Dinner- I have started eating Bhabhiji #Papad Now I don’t need the vaccine. https://t.co/TXWu1Nq8Tw,1,0.5732724606860103,1,0.19928629348962024,1,0.5924719024857769,1,0.20978165106817281,1,0.6263779734197326,2.2011902811493127
445,141,1366255539039174656,"The best vaccine is the one that is available. This statement was by Dr Tony Fauci (USA) in the context of Pfizer, Moderna and J&amp;J vaccines being available to the population. https://t.co/6aDsIqP7Yt",1,0.7226196030096601,1,0.07231403489711241,1,0.8732097947302114,1,0.027103014568750194,1,0.4997319585667259,2.19497840577246
482,280,1274257479766020096,Lack of taste is a symptom of covid-19 https://t.co/o2txxNFLn3,1,0.5278659218837835,1,0.35712005962172655,1,0.44224508804531815,1,0.11518757633940135,1,0.7493638134748889,2.1917824593651183
377,453,1369951731220676608,"We must guarantee #VaccinEquity for #COVID19 vaccines. It's time to turn the rhetoric of global solidarity into reality with bold actions and accountability from ALL stakeholders. This is a human rights, public health and economic imperative! https://t.co/JGYXW069Ku https://t.co/E4r45P0XcJ",1,0.05688286280197241,1,0.07660578154062159,1,0.8466598729398006,1,0.23583239694031366,1,0.973429836220014,2.1894107504427223
464,483,1241135631406977024,Dominican Republic found the cure for Covid-19 😭 https://t.co/1CfA162Lq3,1,0.33042352025155397,1,0.792418493920598,1,0.15233872817831295,1,0.21473786201883638,1,0.6925160414545594,2.1824346458238604
367,50,1368682695690182656,What does global #evidence tell us about the optimal way to distribute the #COVID19 #vaccine? INGSA and @covidandsociety have utilised global data from INGSA rapporteurs around the world to start looking at prioritisation models for vaccine rollout. https://t.co/qngQ6Yu50S,1,0.05867261325494,1,0.13542013157525767,1,0.921552122943927,1,0.12969688868684393,1,0.9369542187530489,2.1822959752140174
458,245,1369362353364475904,British-Muslim doctors are using social media to dispel misinformation on Covid-19 vaccines and are urging Muslims to take the jab https://t.co/PD1A2C4cj5,1,0.11009083354483229,1,0.2511537172337721,1,0.7827330536953535,1,0.2958520652706491,1,0.7406740966273095,2.180503766371917
380,57,1371094393193594880,"With Mythbuster Quiz, we'll help debunk some of the myths doing the rounds about Covid-19 vaccines and let you win some cool prizes as well. All you need to do is to submit your answers as comments, tag three of your friends and follow Alexis Hospital's social media pages! https://t.co/Qf1TzifclP",1,0.11208755076707988,1,0.23699184177905852,1,0.9038629338391462,1,0.025312172869950023,1,0.8995486675561017,2.1778031668113362
392,40,1368154540982165504,"With Hon PM, UN Resident Coordinator and the 12400 Astra Zeneca Vaccines we received tonight . It is the beginning of the end to COVID-19 in Fiji and its affect on the nation as a whole. #TogetherWeCan https://t.co/Z4iuP88pSf",1,0.19727270660504004,1,0.07779758551880556,1,0.8939662113003919,1,0.12242697787811807,1,0.8847778574611054,2.176241338763461
365,130,1367947020678221824,THE CONVERSATION #BetweenUsAboutUs kicks off w/ @wkamaubell &amp; Black healthcare workers (including our own Dr. Simms-Mackey and Dr. Francis) getting to the heart of what Black people want to know about #COVID_19 vaccines. Visit https://t.co/KhSEPvZrIS. @BCAgainstCOVID @kff https://t.co/4p1EAPuANr,1,0.09386337892843877,1,0.08022691602491316,1,0.9238357705949288,1,0.13886693327060795,1,0.937561994329949,2.174354993148838
485,237,1240596164178657280,everyone coming out of corona as barista,1,0.10570299428601271,1,0.5663860340398582,1,0.3977767135726753,1,0.49358808476479665,1,0.6049187600853096,2.1683725867486525
395,41,1242195174257819648,"One day, if he wants, and when all this is over, I would like to practice my freeckicks with him on goal! What do you think? 🙌",1,0.08095754008859657,1,0.6323992532474985,1,0.589478605710159,1,0.5508674455971493,1,0.31431944445543814,2.1680222890988414
422,246,1368840611441217536,@Amerijet Delivers COVID-19 Vaccines To The Caribbean And Central America. https://t.co/GrynJnbfO0 #aircargo #Amerijet #covid19vaccines #covishieldvaccine #astrazenecavaccine #IATACEIV #healthcare #airfreight @iflymia https://t.co/hYqOWCvXRN,1,0.26013620438855856,1,0.12888323987303663,1,0.7453618055215022,1,0.08165795490671557,1,0.950722643164512,2.166761847854325
370,67,1369691115658620928,"Sign the Call for Global Vaccine Equity! Inequity in global access to COVID-19 vaccines is causing needless deaths, prolonging the pandemic and viral transmission that fosters variants that undermine vaccine efficacy. https://t.co/ySSrCcybFb #VaccinEquity #CROI2021 #COVID19 https://t.co/l0MvhVDPxU",1,0.20005015802475146,1,0.06131451633358975,1,0.918033075805772,1,0.042744023490241645,1,0.933156405155635,2.15529817880999
347,285,1370055736164769536,"I am proud to announce that @TCAHealth, @CCHC4ME, @Friendhealthchi, Beloved Community Family Wellness Center, and @howardbrownhc will be invited to participate in the Health Center COVID-19 Vaccine Program. This is an important step for ensuring equitable access to vaccines. https://t.co/UxvkG0OnXv",1,0.06665209608666356,1,0.10873711934571473,1,0.952998344259156,1,0.058006003976953546,1,0.966731348164256,2.1531249118327436
455,471,1368634066115919872,"Maryland’s governor says the state broke a record on how many vaccines it’s administering. Here’s where we stand in the fight against COVID-19 in D.C., Maryland and Virginia https://t.co/NGtyxWU4sc",1,0.42599060279472045,1,0.115752034249471,1,0.7401590481900429,1,0.058542109554933996,1,0.8085026198973713,2.14894641468654
379,232,1370408266279309312,"As states and the federal government roll out COVID-19 vaccines, public health professionals and health policymakers should redouble planning and distribution initiatives with an explicit focus on equity. https://t.co/ckztW98Dbl",1,0.05880308931973277,1,0.10863744393138619,1,0.9265942524925648,1,0.16578013925448842,1,0.8886652988128482,2.14848022381102
447,279,1369397833032478720,Tell Boris Johnson: stop supporting Big Pharma’s bid to prevent poorer countries making Covid-19 vaccines. 💉 No one is safe until everybody is safe. Sign and share now. https://t.co/z6XCv4tBpe,1,0.08235274547121518,1,0.18217057254181235,1,0.7800867985657322,1,0.30378619962916964,1,0.7991948540166163,2.147591170224546
344,283,1370061742491992064,"Students, faculty and staff were fired up to hit the road this week with CMU's Mobile Health Central to administer COVID-19 vaccines to Michiganders in rural communities: https://t.co/lJ165v8j1g https://t.co/dlBWKTrJOK",1,0.0915080092908982,1,0.06069297239823235,1,0.9433495967731832,1,0.06036803096454202,1,0.9904992638313092,2.146417873258165
418,200,1360217645870686208,"Vaccines will not see off covid-19 entirely. Governments must start thinking about how to live with the virus as an endemic disease. Read about this, and more, when you subscribe for 12 weeks https://t.co/GYy186IRbK",1,0.17909818453493642,1,0.04665902899847685,1,0.7652270837150039,1,0.21466801605749675,1,0.9397695965163833,2.1454219098222973
343,26,1367844528632266752,Join us next week for Real Talk: Demystifying the COVID-19 Vaccine. Our roundtable of experts will discuss how to obtain sound information on vaccines to dispel the myths and educate business owners and their teams as the COVID-19 vaccine is deployed across the globe. https://t.co/1KmBcPZeJi,1,0.0724898600527184,1,0.1137808084603642,1,0.947511517048128,1,0.023843711722341565,1,0.9865842150415804,2.1442101123251325
480,468,1366511084325199872,"The messenger RNA technology that developed successful covid-19 vaccines could transform medicine. Next up: sickle cell, HIV, and malaria. https://t.co/pWtEwBvott",1,0.42038576300171915,1,0.24970205827590986,1,0.7574434131172584,1,0.11171757306505903,1,0.5940246357689734,2.1332734432289198
386,331,1369743657075638272,Michigan officials wrestle with how to ethically distribute COVID-19 vaccines. @RBranchCanady heads @MPHIhealth and teaches in MSU's MPH program. She compares public health professionals to firefighters — they run into the fire — wherever that fire may be. https://t.co/nuVMHqFtAF https://t.co/qmeRLDcWdd,1,0.03772319309302519,1,0.09841590652476795,1,0.9038634681812832,1,0.21348124743858787,1,0.8782821675169904,2.1317659827546547
364,382,1371098927156584448,"As the COVID-19 vaccines become more widely available, many still have questions regarding their safety and their personal health. We have you covered with our COVID-19 vaccines FAQs. https://t.co/5QxIs3VVkB",1,0.14504781090697905,1,0.07239176413543957,1,0.9018297269365876,1,0.03637253549327102,1,0.9615337111179548,2.1171755485902324
437,426,1369004055549210624,"For more on #covid19 optional vaccines and what phase those with Down syndrome are in, visit GLOBAL COVID-19 &amp; DS Vaccine Tracker. https://t.co/5fTaud0P9o",1,0.10405633003842729,1,0.23666347933033727,1,0.7857814947477214,1,0.152457358172443,1,0.8326066919644307,2.1115653542533597
