,tweet_id,tweet_text,verifiable,false_info,interest_to_public,general_harm,attention_to_fact_check,verifiable_numeric,false_info_numeric,interest_to_public_numeric,general_harm_numeric,attention_to_fact_check_numeric
2341,1371033936017686528,"The US, Japan and Australia have decided to manufacture Covid-19 vaccines in India. The informal strategic forum known as the 'Quad' that aims to counter China’s growing influence in the Asia-Pacific region. https://t.co/o5c6aHMi2x",1,0,1,0,1,0.33,0.59,0.79,0.18,0.14
2342,1370872303756578816,A COVID-19 outbreak has been declared at a Langley glass factory and Fraser Health says it is offering on-site vaccines to the factory workers. https://t.co/2sMRM5YdLa,1,0,1,0,1,0.83,0.65,0.24,0.76,0.56
2343,1370797121994161920,"Meet Sean, a registered nurse who received one of the first COVID-19 vaccines in the county. When we asked him why, he replied: “For the safety of myself, my husband, and my friends.” https://t.co/AtiMdGrtr2",1,0,1,0,1,0.14,0.63,0.3,0.11,0.26
2344,1370737161553784832,"Like so much of the government response to COVID-19, the rollout of vaccines has been beset by poor planning and bad management. https://t.co/0XBsFB5UZO",1,0,1,1,1,0.97,0.85,0.03,0.51,0.65
2345,1370706206885486336,The British Society for Immunology will be holding a webinar for healthcare workers on engaging with ethnic minority communities on Covid-19 vaccines on Monday 15th March at 12pm. Find out more and book your place here: https://t.co/G2HY6R7d1T,1,0,1,0,1,0.15,0.4,0.37,0.32,0.41
2346,1370676693963173888,🚨#China will facilitate visa application for those who have been inoculated with COVID-19 vaccines produced in #China and obtained the vaccination certificate. BUT! The vaccine is NOT a mandatory for visa application. Details: https://t.co/bbDVIGg9SR https://t.co/RlRhTW1UHB,1,0,1,0,1,0.25,0.96,0.7,0.35,0.39
2347,1370525540772315136,All you seem to hear about in #Alberta is how well we are doing with #COVID19 &amp; Vaccines nothing about children and Covid. Below is daily average infection rate Jan 25/20 -Dec 18/20 17109cases /327days =52 kids/day Dec 19/20 -Mar 12/21 10572 cases/84 days= 126 kids/day https://t.co/pb3XmW4BPY,1,0,1,0,1,0.55,0.02,0.35,0.37,0.16
2348,1370479234293071872,"Thank you to @MillikenandCo for hosting our first COVID-19 vaccination drive today for SCMA members in the Spartanburg area and to @MUSChealth for providing the vaccines to 2,000 SC manufacturing workers! #TeamSC https://t.co/s6bdmoG5GZ",1,0,1,0,1,0.6,0.03,0.77,0.28,0.09
2349,1370473928431443968,"An Oregon researcher recently found a new COVID-19 mutation in Marion County. It's more deadly and more contagious than what the U.S. has been dealing with, but vaccines work well against it. https://t.co/tbQqX6RQFk",1,0,1,0,0,0.31,0.12,1.0,0.94,0.48
2350,1370465753212854272,"How one Latina’s search for a COVID-19 vaccine became a bureaucratic nightmare. A lot of Latinos are afraid to get the vaccines. And having these problems with everything—call here, call there, get put on the list—ugh, no way!” https://t.co/1tyTDxv3hB by @JoeyPeters.",1,0,1,1,1,0.42,0.58,0.91,0.27,0.19
2351,1370452790577860608,"Virginia Republicans Amanda Chase, Pete Snyder, Glenn Youngkin, and Kirk Cox are opposing: ➡️ $2 billion to help reopen schools ➡️ $1400 stimulus checks for struggling Virginians ➡️ Small business relief ➡️ Funding for additional vaccines #VAGov https://t.co/gbqAePS9SV",1,0,1,0,1,0.05,0.9,0.87,0.57,0.83
2352,1370438735473606656,"UK, US, and EU blocked a push by India and South Africa at WTO to waive patent rights in an effort to boost production of COVID-19 vaccines for poor nations. The notion was supported by 80 developing countries, but opposed by all Western countries. https://t.co/Sq6nDwjwFE",1,0,1,1,0,0.46,0.41,0.86,0.62,0.37
2353,1370422536278831104,QAnon is now focused on #COVID19 vaccine conspiracies and planning a “World Wide Rally For Freedom” on March 20 involving global protests against pandemic health restrictions. https://t.co/hb9LZeute7,1,0,1,1,1,0.3,0.66,0.8,0.57,0.95
2354,1370409992659070720,Both the @PfizerBioNTech and @moderna_tx COVID-19 vaccines are #mRNA based. Find out more about what mRNA is and how it was used to make these vaccines in our COVID-19 Vaccine Q&amp;A Pamphlet for Older #Canadians in partnership with @RyersonNIA https://t.co/62Cw6XhVU6 https://t.co/F4L3uegMVj,1,0,1,0,1,0.62,0.86,0.99,0.39,0.17
2355,1370400479235149824,"The race to end the pandemic is on, and UNICEF is playing a vital role in the equitable global distribution of lifesaving COVID-19 vaccines. Here's the latest on a busy week for the COVAX initiative. #EndThePandemic https://t.co/X6YgYKoYzI",1,0,1,0,1,0.66,0.7,0.21,0.24,0.48
2356,1370388420711702528,"IN PHOTOS | The initial supplies of AstraZeneca #Covid-19 vaccines for Negros Occidental and Bacolod City arrive at the Bredco Port in Bacolod City on Friday (March 12, 2021) afternoon. | via @nguadalquiver | 📷 NegOcc-PIO #ResBAKUNA #BIDASolusyon+ https://t.co/iXVBM7dQ3Z",1,0,1,0,1,0.88,0.62,0.61,0.74,0.31
2357,1370382956632576000,"In Scotland, a single dose of Pfizer’s vaccine was 85 per cent effective at reducing COVID-19 hospitalisations; AstraZeneca’s vaccine did even better. https://t.co/oCNwNuZLw0 https://t.co/dXGX4kMnlE",1,0,1,0,0,0.78,0.94,0.36,0.99,0.16
2358,1370367865061306368,"NEW: In a letter obtained by Insider, @SenDuckworth and 10 others push the Biden admin to quickly address the inequalities in COVID-19 vaccine distribution as wealthier and white people who are less impacted snag a disproportionate number of the shots. https://t.co/MO4KpwRLt6",1,0,1,0,1,0.87,0.61,0.48,0.37,0.03
2359,1370354846189154304,"UK, US and EU have blocked S Africa and India’s proposal to waive intellectual property protections on COVID-19 vaccines and treatments at the WTO general council meeting. colonial logic go brrr",1,0,1,1,0,0.25,0.19,0.15,0.25,0.22
2360,1370328733400325888,Dr Tehseen Khan explains that the COVID-19 vaccines do not contain pork products or any animal products. The vaccines are safe and the most effective way to prevent you getting ill from coronavirus. Make sure you get your COVID-19 vaccine when it is your turn. #KeepLondonSafe https://t.co/n8a2BiifdD,1,0,1,0,1,0.79,0.79,0.96,0.84,0.81
2361,1370317379792691200,The #bizhumanrights issue: WTO fails to waive any intellectual property rights for vaccines and treatments related to COVID-19. https://t.co/jojdWldDDY,1,0,1,0,0,0.65,0.37,0.62,0.45,0.35
2362,1370281114628149248,"They told you vaccines were 100% safe and 95% effective. They lied. The EMA covid-19 data leak, and what it tells us about mRNA instability https://t.co/m0LURlgOke",1,1,1,1,0,0.51,0.77,0.21,0.67,0.42
2363,1370269804616155136,A local couple who met and got engaged at Fenway 50 years ago returned for their COVID-19 vaccines https://t.co/a57j3oOznd https://t.co/hkyaNJM0Ne,1,0,1,0,1,0.49,0.83,0.71,0.23,0.1
2364,1370246342690361088,Deputy President David Mabuza said the government had put in place measures to prevent corruption and wasteful expenditure in the procurement and distribution of Covid-19 vaccines. https://t.co/Y6w6yRsm8s,1,0,1,0,1,0.44,0.68,0.24,0.85,0.9
2365,1370188900090540032,"Received vaccines as an infant, to start school, boosters during school, vaccines to go on a mission, and once a month on my mission... a flu shot now every year. It’s what we do to stay safe. Please just get your COVID vaccine. 👊❤️💉",1,0,1,0,1,0.72,0.87,0.61,0.16,0.81
2366,1370168272319094784,"NEW:There have been reports of snags, delays and cancellations of COVID-19 vaccines for U.S. troops stationed abroad. In particular at Landstuhl Regional Med. Center in Germany where a post says it would be cancelling appts for first and in some cases second doses of the shot",1,0,1,0,1,0.6,0.08,0.4,0.81,0.99
2367,1370159407368007680,We're pleased to see the Australian Government @healthgovau have specifically listed #MND as a priority underlying medical condition for Phase 1b of the #COVID19 vaccine rollout ⤵️ More info: https://t.co/bQ2MW6CJ6P https://t.co/i6wKRAB5au,1,0,1,0,1,0.96,0.73,0.11,0.76,0.35
2368,1370132844262096896,"This --&gt; It’s very obvious that distribution of vaccines favors wealthier, whiter Marylanders, and Hogan doubling down on his dismissal of an easily identifiable fact is a dangerous failure of leadership. https://t.co/uUJF6Fwe8Y",1,2,1,1,1,0.24,0.2,0.04,0.27,0.92
2369,1370115832349605888,"Introducing TeleGov, a #digitalgovernment tool making appointment scheduling easy for a growing number of agencies in the U.S. Using @Microsoft tech, the SaaS solution is already used in 8 states for DMV services, #COVID19 vaccines and more. Learn more: https://t.co/9G9vSYSyTl https://t.co/0auozgTPj6",1,0,1,0,1,0.81,0.62,0.76,0.63,0.3
2370,1370035256162651904,"Monitoring adverse reactions following immunisation is essential, particularly for new vaccines such as those against COVID-19. We describe 20 cases of acute onset of a single supraclavicular lymphadenopathy manifesting between 24 h and 9 days after ipsilateral intramuscular 2/x",1,0,1,0,1,0.49,0.85,0.89,0.22,0.08
2371,1370021633994289152,"🚨Italy, Norway and Denmark stop giving AstraZeneca Covid Vaccine over blood clot fears. https://t.co/oXDgcfiaab #Covid #Covid19 #CovidVaccine #Coviduk #Lockdown3 #Lockdown2021 #Lockdown #BorisJohnsonOut #Coronavirus #Vaccine #VaccinePassports #mRNA #Italy #Denmark #Norway",1,0,1,1,1,0.19,0.96,0.14,0.41,0.47
2372,1370019277173063680,"By getting a #COVID19 vaccine, you are protecting yourself, your family, and your community. Here are 6 things you need to know about the COVID-19 vaccines. @mcicpa https://t.co/f2A775DGTx",1,0,1,0,1,0.88,0.83,0.83,0.04,0.76
2373,1370012890753871872,"SNP MP Chris Stephens has tabled an Early Day Motion in the House of Commons supporting the campaign by @TPTgeneral, @RNIB and @guidedogs to ensure that Covid-19 vaccines and testing are accessible. https://t.co/koEkaeZ83c",1,0,1,0,1,0.97,0.25,0.16,0.2,0.05
2374,1370002567841857536,"A year later, the World Health Organization is still struggling to keep on top of the evolving science of COVID-19, to persuade countries to abandon their nationalistic tendencies and help get vaccines where they're needed most. https://t.co/uZxYnRZJxz",1,2,1,1,1,0.82,0.09,0.41,0.94,0.37
2375,1369995783781576704,IOC and China partner to offer COVID-19 vaccines for Tokyo and Beijing Olympians https://t.co/RpRJB5DZjy,1,0,1,0,1,0.04,0.8,0.15,0.57,0.45
2376,1369992428720168704,"On this day 2020: @WHO declared #COVID19 a pandemic. Take a look at the resources we’ve collated about #LongCovid, vaccines, and infection prevention and control https://t.co/4IZQ262GQX https://t.co/S0uwbAIyfL #GlobalPT @AWcpta @ERWorldPhysio @WorldPhysioNACR @WorldPhysioSAR https://t.co/WdJGkismZo",1,0,1,0,1,0.45,0.51,0.33,0.53,0.02
2377,1369956030633902080,"On this day last year @WHO declared Covid-19 a pandemic. And yesterday @BarrowPresident &amp; partners launched vaccination campaign as part of efforts to help end it. Vaccines are safe, effective &amp; save lives. We encourage all those eligible to get vaccinated. #VaccinesWork https://t.co/minWCp3nsM",1,0,1,0,1,0.17,0.08,0.82,0.2,0.99
2378,1369938573798088704,These aforementioned hospitals have no vaccines left on day 11 of the phase 2 Covid-19 vaccine rollout!! And all this while the cases in Kalyan-Dombivli are rapidly rising. Truly pathetic. @KDMCOfficial @CMOMaharashtra @DrRahulGhule11 @AmhiDombivlikar,1,0,1,1,1,0.73,0.92,0.0,0.73,0.0
2379,1369913493583958016,"US, Japan &amp; others are planning announce financing agreements to increase manufacturing capacity of COVID-19 vaccines in India. The focus is on getting Indian companies &amp; institutions to manufacture vaccines for US companies Novavax and Johnson &amp; Johnson. https://t.co/tN28J1ytmB",1,0,1,0,1,0.57,0.53,0.86,0.43,0.45
2380,1369813958618734336,"@Angry_Staffer Fixed it: Hope everyone remembers when they're getting the Covid-19 (referred to as Trump Virus) Vaccine, that when #TheFormerGuy was President, he failed the country and allowed 500,000 + deaths. Biden came in and saved the day....got us vaccines and COVID relief. Remember",1,0,1,1,1,0.66,0.6,0.09,0.67,0.46
2381,1369776341193744384,@MartinCo8256 @TinFoilAwards @GRHutchinson @MadyWaterer Here you go. Click on each link for Pfizer and AZN and you will see the deaths and injuries from the vaccine. Reports are 7 days old but 472 deaths from the vaccines is unacceptable! Many more will have life long injuries. https://t.co/ocPtnDfHQ6,1,0,1,1,0,0.53,0.53,0.79,0.54,0.72
2382,1369769974022107136,"We know many Albertans are anxious to book COVID-19 vaccine appointments and get their immunizations. Although vaccine supply has been limited to date, there are multiple shipments of all vaccines coming in. https://t.co/W2tEE7rqUx",1,0,1,0,1,0.59,0.04,0.56,0.72,0.24
2383,1369754629765033984,"Returning from a break, Rep. Ami Bera (D-CA-7) brings up COVID-19 strategy and the upcoming US-India-Japan-Australia (Quad) Summit. Blinken responds, We have a Quad Summit meeting on Friday, and I expect we'll see something on vaccines coming out of that summit.",1,0,1,0,1,0.66,0.42,0.46,0.38,0.64
2384,1369714476778483712,#COVAX was a historic initiative taken last year to buy vaccines on behalf of the whole world and make sure the doses were distributed fairly. It has become something much less... https://t.co/doJ3yXvlT3,1,0,1,1,1,0.84,0.35,0.43,0.84,0.1
2385,1369700777284038656,A group of scientists has penned a letter to federal and provincial governments raising concerns and questions about delaying the second dose of COVID-19 vaccines https://t.co/PJcM3O4wwr https://t.co/l53UYJkDiS,1,0,1,0,1,0.75,0.28,0.83,0.01,0.7
2386,1369682961424146432,Here's some simply terrific COVID-19 news. At KUMed we have the fewest number of positive patients since the very beginning and only two ICUs. Vaccines and discipline are working.,1,0,1,0,1,0.55,0.07,0.11,0.49,0.35
2387,1369680346212663296,The innovative collaboration announced today will help to ensure that millions will have access to safe vaccines against #COVID19 and future infectious disease threats. - Minister Gould https://t.co/5fZmP4TIjd,1,0,1,0,1,0.15,0.35,0.21,0.85,0.82
2388,1369649460968644608,"Whole virus, protein subunit, viral vector and nucleic acid (RNA and DNA) = the four main types of #COVID19 vaccines. Here's how they work: https://t.co/VElwOQv4tj @gavi https://t.co/gljn8QDTdo",1,0,1,0,1,0.02,0.35,0.98,0.02,1.0
2389,1369641732632088320,"Despite being essential, agriculture workers are still not eligible for COVID-19 vaccines. @JuliaLeBlancNC9 speaks with industry leaders about it. #LocalSYR https://t.co/FGZvzMrC3b",1,0,1,1,1,0.66,0.7,0.09,0.36,0.26
2390,1369604166398656512,"The COVID-19 vaccination programme is well underway across Kirklees. Effective vaccines are one way to protect people from the virus, its vital that we continue to follow the guidelines #handsfacespace For more information visit 👉 https://t.co/fcxazFAPJJ https://t.co/2CY4bmthtq",1,0,1,0,1,0.92,0.19,0.48,0.03,0.11
2391,1369599837533003520,Prof. Jaoko: All medicines and vaccines have side effects https://t.co/GvSvlWYEv7 https://t.co/DkD5B6WBAn,1,0,1,0,1,0.64,0.43,0.88,0.61,0.27
2392,1369597662195032064,The Toronto Star vaccine gap tracker tracks the number of vaccines Ontario and Canada are administering everyday and what we need to be administering to meet stated goals: https://t.co/kFE9tGGEmT,1,0,1,0,1,0.47,0.87,0.32,0.3,0.68
2393,1369595764268146688,"India will supply Covid-19 vaccines to Pakistan through Covax, reports @IndianExpress. I had written in January on how Pakistan gets a bulk of its vaccines from India because importers say they are 'world-class and affordable'. https://t.co/TOuWXQJpCf #India #Pakistan #vaccines",1,0,1,0,1,0.08,0.4,0.09,0.15,0.46
2394,1369577901285208064,South Australians living with disability and frontline support staff in State Government-run disability accommodation have begun receiving COVID-19 vaccines. Info https://t.co/jIAIf69zrz #rollupSA @SAHealth https://t.co/WfImQmph96,1,0,1,0,1,0.11,0.9,0.31,0.31,0.4
2395,1369547503293579264,"Both the #PfizerBioNTech and the #OxfordAstraZeneca COVID-19 vaccines have been shown to be extremely safe and effective, which is great news for all Australians.",1,0,1,0,1,0.53,0.43,0.96,0.74,0.23
2396,1369487000143879936,"Manufacturing capacity and ingredients shortages are the main bottlenecks to expanding COVID-19 vaccine production, several global drug groups said on Tuesday, not patents that some critics are demanding be removed.​ https://t.co/wpddXFnZGD",1,0,1,0,1,0.22,0.49,0.54,0.63,0.19
2397,1369431050661793536,"People who have severe heart defects, Type 1 diabetes, cerebral palsy, cystic fibrosis and intellectual disabilities are now eligible for the vaccine. https://t.co/8WGDWe9dVM",1,0,1,0,1,0.84,0.54,0.76,0.41,0.21
2398,1369420514993844224,"A quick vaccine rollout “is the best way to cover lost economic ground,” Albay Rep. Joey Salceda, the House tax panel chief, said on Tuesday and urged the government not to rely on donations alone for the COVID-19 vaccines. https://t.co/u08gAQzyO4",1,0,1,0,1,0.37,0.12,0.03,0.99,0.03
2399,1369406215743275008,This dude spent all of 2020 telling everyone that COVID-19 is overblown and is now peddling garbage about the vaccines. It's almost like he's rooting for the virus. https://t.co/GsglGd7yJU,1,2,1,1,1,0.26,0.24,0.93,0.55,0.65
2400,1369369590145355520,Even Pakistanis are getting Covishield and Govt is pushing Covaxin to the guinea pigs of India Pakistan to get 45 million doses of Made in India COVID-19 vaccines in March: Report https://t.co/UWjt64YGZ4,1,0,1,1,1,0.47,0.35,0.19,0.6,0.2
2401,1369352034311364608,To our central Florida veterans. The Orlando VA is offering Covid-19 vaccines for ALL veterans who receive care at a VA regardless of age at the Lake Nona &amp; the Lake Baldwin VA. They are taking both walk-ins and appointments 407-631-0499. https://t.co/pdbsNpMB4d,1,0,0,0,1,0.07,0.39,0.2,0.58,0.59
2402,1369309740921200640,We need to have a serious look at the so calledHigh Level Task Force who had the job to ensure we have enough vaccines and failed ⁦⁦@EwanMacKenna⁩ ⁦@marktigheST⁩ Covid-19 vaccine plan has changed 17 times due to supply shortfalls https://t.co/8lG4Ek4Q4D,1,0,1,1,1,0.92,0.45,0.39,0.57,0.22
2403,1369286437418512384,The CDC's VAERS database list 236 vaccines. The 2 COVID vaccines (Moderna and Pfizer) rank 3 and 4 in number of deaths reported after getting the vaccine. https://t.co/Oz6VpvcH2r Only particular polio and pneumonia vaccines have more deaths. And not that many more. https://t.co/kAriQ1E5Uj,1,1,1,1,0,0.93,0.17,0.26,0.19,0.91
2404,1369275796905488384,"Today from 10 am - 3 pm, The City of Chicago and Jewel-Osco will be distributing COVID-19 Vaccines in West Pullman for Seniors 65 and older. Please refer to the flyer to see how to sign up for an appointment time. https://t.co/LKiKU5jToL",1,0,0,0,1,0.85,0.37,0.29,0.21,0.69
2405,1369273661086138368,"The pause that followed meant more than 28,000 mostly avoidable cases were reported in 1955. The incident caused deep misgivings and still fuel anti-vaxxers today. It also kept large pharmaceutical firms away from vaccines https://t.co/hcfnNj7acd https://t.co/s7lJeXwlbV",1,0,1,0,1,0.26,0.38,0.35,0.41,0.4
2406,1369266467447963648,"UK AvonCAP study shows reduced risk of COVID-19 hospitalisations after COVID-19 vaccines among people aged ≥ 80 and older, including frail elderly people with extensive comorbid disease Read https://t.co/3ZwmqHIVCp #CovidVaccine #HoldFirm https://t.co/BA00rsMK7W",1,0,1,0,1,0.87,0.33,0.67,0.11,0.11
2407,1369262035742191616,"#Israel almost fully reopened on Sunday from its #COVID lockdown with a party. What life looks like on the other side of the vaccines, my dispatch from the nightlife of Tel Aviv - and hopefully the future @thedailybeast https://t.co/v2VFTpcrUP",1,0,1,0,1,0.92,0.88,0.47,0.6,0.68
2408,1369125211103239936,"1. The flu vaccine is only semi-effective. It helps reduce, but does not eliminate the flu. COVID vaccines are more effective. 2. If everyone took it, it would reduce cases significantly. 3. COVID is much more contagious, and 15-25x as deadly as the flu. https://t.co/ehLpEHX4cc",1,0,1,0,0,0.33,0.63,0.42,0.98,0.47
2409,1369100913294606336,Fury as Germany and Italy sit on MILLIONS of unused Covid jabs while EU blocks AstraZeneca vaccine exports https://t.co/q30cM6YgVz,1,2,1,1,0,0.93,0.52,0.61,0.56,0.35
2410,1369046284481486848,A report finds 4 publications with ties to Russia have targeted Western-made COVID-19 vaccines with misleading coverage of risks and side effects. https://t.co/o14spdhjUs,1,0,1,1,0,0.71,0.31,0.43,0.54,0.23
2411,1369013023638249472,"Denmark Twitter: Austria and Denmark team up with Israel for next generation COVID-19 vaccines Austria and Denmark have teamed up with Israel to produce 2nd generation vaccines against new mutations of the coronavirus. The alliance, dubbed First Movers https://t.co/Ih1uLTO9vC",1,0,1,0,1,0.33,0.6,0.24,0.35,0.46
2412,1369001295928033280,Toronto has launched its own website and hotline for booking COVID-19 vaccines as it waits for a provincial system to make its debut. https://t.co/MKn50aNYCb,1,0,1,0,1,0.81,0.58,0.95,0.41,0.36
2413,1368992594215206912,Thank you to @typewriterninja for an excellent story in @USATODAY on the work the @dsamn has been doing to ensure those with Down Syndrome and their caregivers have equal access to vaccines in Minnesota. #earnedmedia #clientnews #healthequity https://t.co/mW9FwnQFeQ,1,0,1,0,1,0.15,0.27,0.07,0.16,0.66
2414,1368989396943462400,Survey shows primary care is willing to distribute COVID-19 vaccines widely and equitably @GreenCenterOrg @PCPCC @x4_health #ophthalmology #covid19 https://t.co/Nf3WMGeRKQ,1,0,1,0,1,0.18,0.45,0.86,1.0,0.88
2415,1368946623603240704,Guidance from the White House released this morning appears to have scrubbed a planned visit to #Baltimore by #POTUS - 'The President will host an event with the CEOs of Johnson &amp; Johnson and Merck about their historic partnership to produce more COVID-19 vaccines.' @wbalradio,1,0,1,0,1,0.03,0.48,0.62,0.55,0.11
2416,1368861708719185920,Useful info from the @ONS. It’s clear that people are become increasingly upbeat about the COVID-19 vaccines. Overall positive vaccine sentiment was 94% in this survey - up from 78% in December. Younger adults and black adults reported more vaccine hesitancy than other groups. https://t.co/gdVt8vwPFg,1,0,1,0,1,0.88,0.15,0.1,0.24,0.58
2417,1368673526501236736,"Tony Fauci and the Swine Flu Hoax; Betrayal of Trust Covid-19 is not the first time that Fauci and the CDC have lied about an epidemic to push a dangerously rushed ""vaccine"" https://t.co/RiEpUrx32t #Covid19 #CovidVaccine https://t.co/iQrMpvWBQ8",1,1,1,1,0,0.17,0.28,0.19,0.52,0.1
2418,1368593034611396608,Help a loved one book a COVID-19 vaccine. Starting March 8 seniors 90+ and Aboriginal Peoples 65+ are eligible. For more info visit: https://t.co/xHblSM6jHJ https://t.co/jJMe4OCyaV,1,0,1,0,1,0.67,0.14,0.65,0.21,0.95
2419,1368539308999634688,"The rollout of the Covid-19 vaccines by India in collaboration with leading global institutions has rescued the world from the deadly coronavirus and the contributions by the country must not be underestimated, a top American scientist has said. https://t.co/t5nLbI4RLy",1,0,1,0,1,0.2,0.25,0.27,0.16,0.55
2420,1368421871486701568,"@KLB_ang @cvangeyn @marylouisemcgi7 We should be free to travel without vaccines, especially when they are completely unnecessary and not a bargaining chip for our freedom. As for people in their thirties, they are more likely to die in a car accident than from COVID-19, assuming it even exists.",1,1,1,1,0,0.76,0.87,0.44,0.2,0.82
2421,1368383829421924352,"The TRIPS waiver raised by India at the WTO would help the global community move forward in defeating the scourge of COVID-19 by making diagnostics, treatments, and vaccines available in developing countries but some in USA oppose it ! #VaccineMaitri https://t.co/UQUFXurZsg",1,2,1,1,0,0.68,0.78,0.33,0.31,0.84
2422,1368202238708039680,"If you’re aged 56 or over and you haven’t yet had your first COVID-19 jab, you can book it now through the NHS by using the link below 👇 All vaccines in use have been authorised by the MHRA which has some of the highest safety standards in the world. https://t.co/IQTeRxsQ7s",1,0,1,0,1,0.23,0.99,0.66,0.88,0.27
2423,1368193407538126848,The #coronavirus (COVID-19) vaccine is safe and effective. It gives you the best protection against coronavirus. Don't delay in getting your vaccine when it's offered to you. 🔗 https://t.co/wUIqIxDLMf #Greenwich #COVIDVaccine https://t.co/tj6BlzL6kU,1,0,1,0,1,0.2,0.38,0.07,0.35,0.61
2424,1367815922417811456,"As the NHS vaccination programme moves into its next phase – over 50’s will now be receiving their vaccine invitation. If you have any queries about your allergy and the vaccines, our FAQ’s page has the latest information. https://t.co/8UblteO9Bz #vaccines #covid19 #allergies https://t.co/f1GbVO3K4y",1,0,1,0,1,0.95,0.03,0.56,0.16,0.92
2425,1367262798389141504,Johnson and Johnson’s 1-shot COVID-19 vaccine could spark fewer side effects than vaccines from Moderna or Pfizer https://t.co/s5p7lCHnsL,1,2,1,0,0,0.27,0.25,0.01,0.67,0.23
2426,1366540729611259904,"Page 1 Interesting so they haven't isolated the virus at the cdc yet and yet we have vaccines for it.! The Seargant, [14.02.21 22:37] Clinical Lab Scientist, COVID-19 The following statements by Dr. Derick Knauss on the identity of the virus &amp; on the failures of the PCR test are",1,2,1,1,0,0.74,0.97,0.07,0.45,0.82
2427,1357193442992873472,Thousands of people are still dying every day while the FDA delays the approval of vaccines known to be safe and effective against COVID-19. U.S. Transhumanist Party Director of Scholarship Dr. Daniel Elton makes the case for immediate vaccine approval. https://t.co/nLC9TTmYHi https://t.co/wwDeiCRAZc,1,2,1,1,1,0.33,0.71,0.2,0.26,0.83
2428,1371113892856918016,"More #COVID19 vaccines are needed to meet the growing demand. Our inaugural AMA Insight Network virtual meeting allowed participants to get feedback from peers, network and exchange innovative ideas to improve vaccine rollout. https://t.co/xBmbP6QXjX",1,0,1,0,1,0.35,0.77,0.45,0.37,0.73
2429,1371102194066411520,"@Jgerryi @MeetThePress You're right, COVID isn't like smallpox, polio, or measles. It's killed more Americans than those disease killed in the last 100 years combined! And the reason why a virus like smallpox has been eradicated is vaccines! Take the damn vaccine for the good of everybody. https://t.co/MBbVR42Dda",1,0,1,2,1,0.34,0.17,0.57,0.7,0.16
2430,1371047750989705216,"Ifyou got Covid you dont need the vaccine https://t.co/OVN50cjhBo ADE has been observed in SARS, MERS and other human respiratory virus infections including RSV and measles, which suggests a real risk of ADE for SARS-CoV-2 vaccines and antibody-based interventions. @MarkChangizi",1,2,1,1,0,0.91,0.36,0.98,0.6,0.82
2431,1370945384609026048,"These countries (and group!) are driving global COVID immunization. All are ramping up their programs, backed by their strong vaccine manufacturing capacity. India, alone is expected to produce billions of vaccines this year. https://t.co/zhATITT1OZ",1,0,1,0,1,0.45,0.3,0.81,0.65,0.79
2432,1370930313019461632,"The US, EU, and Japan are holding the world hostage as Global South nations led by India and South Africa, and with full support from China, fight to waive intellectual property restrictions on the mass production of COVID-19 vaccines and treatments. https://t.co/scfjxFXNLv",1,0,1,1,0,0.89,0.12,0.52,0.49,0.76
2433,1370893958012928000,"🇺🇸 — UPDATE: The United States has so far administered 105,703,501 doses of COVID-19 vaccines in the country and distributed 135,846,665 doses as of Saturday, the CDC said.",1,0,1,0,1,0.71,0.22,0.41,0.1,0.01
2434,1370889280340557824,THERE IS STILL NOT ENOUGH DATA TO PROVE HOW EFFECTIVE THE CURRENT VACCINES CAN DEAL WITH THE NEW VARIANTS OF THE VIRUS: Coronavirus Mutations and COVID 19 Vaccine Implications with Shane Crott... https://t.co/w3C8YXveAg via @YouTube,1,2,1,1,0,0.05,0.28,0.92,0.44,0.2
2435,1370840764805230336,"Even after losing five family members to COVID-19 and seeing her husband hospitalized for weeks, a D.C.-area woman says she understands mistrust of vaccines. But Dr. Ebony Jade Hilton says hesitancy should be discussed at a community and individual level. https://t.co/h1qlJjVTlE",1,0,1,0,1,0.3,0.36,0.64,0.34,0.18
2436,1370837326562201600,‘Covid-19 Vaccines Are Weapons of Mass Destruction - and Could Wipe out the Human Race’ on #SoundCloud #np https://t.co/ZYahDasHg5,1,1,1,1,0,0.79,0.68,0.99,0.4,0.88
2437,1370827127461982208,The End Illinois Prison Lockdown Coalition also celebrated meeting two of its major goals this Friday: getting the Criminal Justice Omnibus Bill passed and ensuring prisoners can get COVID-19 vaccines. (via @Suntimes) https://t.co/OACAOBcHcs,1,0,1,0,1,0.75,0.58,0.03,0.86,0.08
2438,1370813520519003904,"🚛 The first batch of COVID-19 vaccines procured by the Gov. of 🇬🇪, is already at the @NCDCGeorgia warehouse and will be distributed to TB &amp; to regions from tomorrow. 🎙 A press conference dedicated to this important event was organized by the MoH, @NCDCGeorgia, UNICEF &amp; @WHO https://t.co/B2YhFzjTVB",1,0,1,0,1,0.67,0.02,0.29,0.85,0.98
2439,1368930229931175936,"You may be fully vaccinated, but millions of others remain unprotected and it’s unclear how effective vaccines are at stopping the spread of the virus. https://t.co/ivNmR9LEMW",1,0,1,0,0,0.93,0.31,0.7,0.74,0.88
2440,1370786414493798400,@Goodable I just got my first shot of 2 for COVID-19. It was a happy moment for me. Look forward to seeing my children and grandsons. Vaccines= freedom (safely) @coulee_girl,1,0,1,0,1,0.72,0.55,0.76,0.77,0.17
